time point,time step size,N strains,N haplotypes usable,site 1,site 2,number of polymoprhisms at site 1,number of polymoprhisms at site 2,minor allele freq site 1,minor allele freq site 2,D,|D'|,Chi,ChiSqDf
1980,40,1603,1603,170,101,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,170,105,2,2,0.00124766063631,0.292576419214,0.000882624554942,1.0,4.84186189602,0.00302050024705
1980,40,1603,1603,170,115,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,170,123,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00500937695679,1.56250061035e-06
1980,40,1603,1603,170,124,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,170,130,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,131,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,170,140,2,3,0.00124766063631,0.00124766063631,NaN,NaN,0.0113064529149,3.52665405953e-06
1980,40,1603,1603,170,146,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,149,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,157,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,170,159,2,2,0.00124766063631,0.00374298190892,-4.66997119031e-06,1.00000000003,0.00752347566115,4.69337221531e-06
1980,40,1603,1603,170,164,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,167,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,170,177,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1602,170,186,2,2,0.00124843945069,0.000624219725343,-7.79300530995e-07,0.999999999974,0.00125078076202,7.80762023735e-07
1980,40,1603,1603,170,188,2,2,0.00124766063631,0.00623830318153,-7.78328531692e-06,0.999999999996,0.0125706116665,7.84192867531e-06
1980,40,1603,1603,170,192,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,170,198,2,2,0.00124766063631,0.00311915159077,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,170,200,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,170,207,2,2,0.00124766063631,0.008109794136,-1.01182709121e-05,1.00000000001,0.0163726287423,1.02137421973e-05
1980,40,1603,1603,170,208,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,211,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,215,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,170,218,2,3,0.00124766063631,0.00124766063631,NaN,NaN,0.0100438793152,3.13283821436e-06
1980,40,1603,1603,170,220,2,2,0.00124766063631,0.00124766063631,-1.55665706347e-06,1.00000000005,0.00250155957336,1.56054870453e-06
1980,40,1603,1603,170,221,2,3,0.00124766063631,0.000623830318153,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,170,222,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,226,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,227,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,232,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,233,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,240,2,2,0.00124766063631,0.00187149095446,-2.33498559521e-06,1.00000000005,0.00375468457214,2.34228607121e-06
1980,40,1603,1603,170,244,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,170,245,2,2,0.00124766063631,0.000623830318153,-7.78328531736e-07,1.00000000005,0.00124999902527,7.79787289623e-07
1980,40,1603,1603,171,15,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,20,2,3,0.245789145352,0.000623830318153,NaN,NaN,3.3952880497,0.00105904181213
1980,40,1603,1603,171,22,2,2,0.245789145352,0.00124766063631,0.000317168876666,0.3370554177,0.698079508013,0.00043548316158
1980,40,1603,1603,171,26,2,2,0.245789145352,0.00374298190892,-0.000919984324463,1.0,1.96268126807,0.0012243800799
1980,40,1603,1603,171,33,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,35,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,46,2,3,0.245789145352,0.000623830318153,NaN,NaN,6.14472236578,0.0019166320542
1980,40,1603,1603,171,48,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,49,2,2,0.245789145352,0.000623830318153,0.00047049959741,1.0,3.07044335444,0.00191543565467
1980,40,1603,1603,171,55,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,60,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,64,2,2,0.245789145352,0.00249532127261,1.05074351779e-05,0.0055831265509,0.00038355714112,2.39274573375e-07
1980,40,1603,1603,171,73,2,2,0.245789145352,0.000623830318153,0.00047049959741,1.0,3.07044335444,0.00191543565467
1980,40,1603,1603,171,77,2,2,0.245789145352,0.00374298190892,0.00282299758446,1.0,18.4803390876,0.0115285958126
1980,40,1603,1603,171,94,2,2,0.245789145352,0.000623830318153,0.00047049959741,1.0,3.07044335444,0.00191543565467
1980,40,1603,1603,171,97,2,3,0.245789145352,0.000623830318153,NaN,NaN,0.652592543225,0.000203553506932
1980,40,1603,1603,171,101,2,2,0.245789145352,0.00124766063631,-0.000306661441488,1.0,0.652592543225,0.000407107013865
1980,40,1603,1603,171,105,2,2,0.245789145352,0.292576419214,-0.06816912612,0.947950602318,194.14877076,0.121115889432
1980,40,1603,1603,171,115,2,3,0.245789145352,0.000623830318153,NaN,NaN,3.3952880497,0.00105904181213
1980,40,1603,1603,171,123,2,3,0.245789145352,0.000623830318153,NaN,NaN,1.30681758812,0.000407616215883
1980,40,1603,1603,171,124,2,2,0.245789145352,0.00187149095446,0.00141149879223,1.0,9.22284422589,0.00575348984772
1980,40,1603,1603,171,130,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,131,2,2,0.245789145352,0.00124766063631,-0.000306661441488,1.0,0.652592543225,0.000407107013865
1980,40,1603,1603,171,140,2,3,0.245789145352,0.00124766063631,NaN,NaN,2.98340473557,0.000930569162686
1980,40,1603,1603,171,146,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,149,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,157,2,2,0.245789145352,0.00124766063631,-0.000306661441488,1.0,0.652592543225,0.000407107013865
1980,40,1603,1603,171,159,2,2,0.245789145352,0.00374298190892,0.000327676311843,0.116073890267,0.248988343651,0.000155326477636
1980,40,1603,1603,171,164,2,2,0.245789145352,0.000623830318153,0.00047049959741,1.0,3.07044335444,0.00191543565467
1980,40,1603,1603,171,167,2,2,0.245789145352,0.00311915159077,-0.00076665360372,1.0,1.63454421418,0.00101967823717
1980,40,1603,1603,171,177,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1602,171,186,2,2,0.245942571785,0.000624219725343,-0.00015352220461,1.0,0.326362662409,0.000203722011491
1980,40,1603,1603,171,188,2,2,0.245789145352,0.00623830318153,-0.00153330720744,1.0,3.27934922067,0.00204575746766
1980,40,1603,1603,171,192,2,3,0.245789145352,0.000623830318153,NaN,NaN,0.652592543225,0.000203553506932
1980,40,1603,1603,171,198,2,2,0.245789145352,0.00311915159077,-0.000142823285566,0.186294416244,0.0567278532463,3.53885547388e-05
1980,40,1603,1603,171,200,2,2,0.245789145352,0.00124766063631,-0.000306661441488,1.0,0.652592543225,0.000407107013865
1980,40,1603,1603,171,207,2,2,0.245789145352,0.008109794136,-0.00012180841521,0.0611089418196,0.0159499453052,9.95005945427e-06
1980,40,1603,1603,171,208,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,211,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,215,2,2,0.245789145352,0.00124766063631,0.000317168876666,0.3370554177,0.698079508013,0.00043548316158
1980,40,1603,1603,171,218,2,3,0.245789145352,0.00124766063631,NaN,NaN,0.899838551977,0.000280673285083
1980,40,1603,1603,171,220,2,2,0.245789145352,0.00124766063631,0.000317168876666,0.3370554177,0.698079508013,0.00043548316158
1980,40,1603,1603,171,221,2,3,0.245789145352,0.000623830318153,NaN,NaN,0.652592543225,0.000203553506932
1980,40,1603,1603,171,222,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,226,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,227,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,232,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,233,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,240,2,2,0.245789145352,0.00187149095446,-0.000459992162232,1.0,0.979500620347,0.000611042183623
1980,40,1603,1603,171,244,2,2,0.245789145352,0.000623830318153,-0.000153330720744,1.0,0.326092591044,0.000203426444818
1980,40,1603,1603,171,245,2,2,0.245789145352,0.000623830318153,0.00047049959741,1.0,3.07044335444,0.00191543565467
1980,40,1603,1603,172,15,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,20,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,172,22,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,26,3,2,0.000623830318153,0.00374298190892,NaN,NaN,0.00752347566115,2.34668610766e-06
1980,40,1603,1603,172,33,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,35,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,46,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,172,48,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,49,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,55,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,60,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,64,3,2,0.000623830318153,0.00249532127261,NaN,NaN,0.00500937695679,1.56250061035e-06
1980,40,1603,1603,172,73,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,77,3,2,0.000623830318153,0.00374298190892,NaN,NaN,0.00752347566115,2.34668610766e-06
1980,40,1603,1603,172,94,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,97,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,172,101,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,105,3,2,0.000623830318153,0.292576419214,NaN,NaN,2.83201005176,0.000883346865802
1980,40,1603,1603,172,115,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,172,123,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00500937695679,7.81250305176e-07
1980,40,1603,1603,172,124,3,2,0.000623830318153,0.00187149095446,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,172,130,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,131,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,140,3,3,0.000623830318153,0.00124766063631,NaN,NaN,0.0113064529149,1.76332702977e-06
1980,40,1603,1603,172,146,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,149,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,157,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,159,3,2,0.000623830318153,0.00374298190892,NaN,NaN,0.00752347566115,2.34668610766e-06
1980,40,1603,1603,172,164,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,167,3,2,0.000623830318153,0.00311915159077,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,172,177,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1602,172,186,3,2,0.000624219725343,0.000624219725343,NaN,NaN,0.00125078076202,3.90381011868e-07
1980,40,1603,1603,172,188,3,2,0.000623830318153,0.00623830318153,NaN,NaN,0.0125706116665,3.92096433765e-06
1980,40,1603,1603,172,192,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,172,198,3,2,0.000623830318153,0.00311915159077,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,172,200,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,207,3,2,0.000623830318153,0.008109794136,NaN,NaN,0.0163726287423,5.10687109865e-06
1980,40,1603,1603,172,208,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,211,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,215,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,218,3,3,0.000623830318153,0.00124766063631,NaN,NaN,0.0100438793152,1.56641910718e-06
1980,40,1603,1603,172,220,3,2,0.000623830318153,0.00124766063631,NaN,NaN,0.00250155957336,7.80274352265e-07
1980,40,1603,1603,172,221,3,3,0.000623830318153,0.000623830318153,NaN,NaN,0.00250155957336,3.90137176132e-07
1980,40,1603,1603,172,222,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,226,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,227,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,232,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,233,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,240,3,2,0.000623830318153,0.00187149095446,NaN,NaN,0.00375468457214,1.1711430356e-06
1980,40,1603,1603,172,244,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,172,245,3,2,0.000623830318153,0.000623830318153,NaN,NaN,0.00124999902527,3.89893644812e-07
1980,40,1603,1603,181,15,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,20,2,3,0.00311915159077,0.000623830318153,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,181,22,2,2,0.00311915159077,0.00124766063631,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,181,26,2,2,0.00311915159077,0.00374298190892,-1.16749279754e-05,0.999999999996,0.0188439995831,1.17554582552e-05
1980,40,1603,1603,181,33,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,35,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,46,2,3,0.00311915159077,0.000623830318153,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,181,48,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,49,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,55,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,60,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,64,2,2,0.00311915159077,0.00249532127261,-7.78328531681e-06,0.999999999982,0.012546953235,7.82716982845e-06
1980,40,1603,1603,181,73,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,77,2,2,0.00311915159077,0.00374298190892,-1.16749279754e-05,0.999999999996,0.0188439995831,1.17554582552e-05
1980,40,1603,1603,181,94,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,97,2,3,0.00311915159077,0.000623830318153,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,181,101,2,2,0.00311915159077,0.00124766063631,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,181,105,2,2,0.00311915159077,0.292576419214,-0.000912590203412,1.0,2.07437151377,0.00129405584141
1980,40,1603,1603,181,115,2,3,0.00311915159077,0.000623830318153,NaN,NaN,0.00626563966982,1.95434799433e-06
1980,40,1603,1603,181,123,2,3,0.00311915159077,0.000623830318153,NaN,NaN,0.012546953235,3.91358491423e-06
1980,40,1603,1603,181,124,2,2,0.00311915159077,0.00187149095446,-5.83746398775e-06,1.00000000001,0.00940433354193,5.86670838548e-06
1980,40,1603,1603,181,130,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,131,2,2,0.00311915159077,0.00124766063631,-3.89164265846e-06,0.999999999996,0.00626563966982,3.90869598866e-06
1980,40,1603,1603,181,140,2,3,0.00311915159077,0.00124766063631,NaN,NaN,0.0283191976168,8.83318702958e-06
1980,40,1603,1603,181,146,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
1980,40,1603,1603,181,149,2,2,0.00311915159077,0.000623830318153,-1.94582132917e-06,0.999999999968,0.00313086426698,1.95312805176e-06
